411,0.7481412639405205,0.7604456824512534,0.7093901280928419,0.7241422444603288,3.74,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
412,0.7252168525402726,0.7381615598885793,0.6792279340200591,0.6960962881078514,3.75,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
413,0.75,0.7701949860724234,0.710938661006456,0.7347516333137798,3.76,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
414,0.7520136307311028,0.7576601671309192,0.7139088377221997,0.721523050380495,3.76,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
415,0.7451982651796778,0.7562674094707521,0.7042335646161734,0.7183215416207104,3.77,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
416,0.7478314745972738,0.7632311977715878,0.7075223182433119,0.7263302332672663,3.78,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
417,0.739002478314746,0.7493036211699164,0.6974502053949757,0.7106919083723398,3.79,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
418,0.7538723667905824,0.766016713091922,0.7150600310560775,0.7300860599062873,3.8,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
419,0.7520136307311028,0.7646239554317549,0.7129760875053859,0.7284344618910353,3.81,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
420,0.7487608426270136,0.7520891364902507,0.7093693462309567,0.7141451238442028,3.81,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
421,0.7530978934324659,0.7688022284122563,0.7138348960974195,0.732892292315174,3.82,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
422,0.7444237918215614,0.7576601671309192,0.7032978988364044,0.7200748367148027,3.83,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
423,0.7582094175960347,0.7674094707520891,0.7214261197551766,0.732507322775449,3.84,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
424,0.7465923172242875,0.7618384401114207,0.7059584170932054,0.7249159252479673,3.85,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
425,0.751548946716233,0.7701949860724234,0.711947227666087,0.7345751342583362,3.86,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
426,0.7561957868649318,0.7701949860724234,0.7184438524467864,0.7355822346615599,3.87,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,91,107,109,127,129,140,149,153,154,162,171,178,184
427,0.7517038413878563,0.7618384401114207,0.7122016157805996,0.7252120588169468,3.87,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,91,107,109,127,129,140,149,153,154,162,171,178,184
428,0.7605328376703842,0.7715877437325905,0.723453923339614,0.7365868499230467,3.88,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,91,107,109,127,129,140,149,153,154,162,171,178,184
429,0.7455080545229245,0.7590529247910863,0.7051162481402977,0.7220821353857858,3.89,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,91,107,109,127,129,140,149,153,154,162,171,178,184
430,0.7596034696406444,0.7729805013927576,0.721963477104824,0.7379978553407165,3.9,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,91,107,109,127,129,140,149,153,154,162,171,178,184
431,0.7517038413878563,0.7632311977715878,0.7123982792309813,0.7269064085038024,3.91,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,91,107,109,127,129,140,149,153,154,162,171,178,184
432,0.7600681536555143,0.775766016713092,0.7232045324695102,0.7420142430241097,3.92,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
433,0.7510842627013631,0.7604456824512534,0.711150147998495,0.7233376196855579,3.93,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
434,0.7600681536555143,0.7743732590529248,0.722791209113491,0.7400300835231248,3.94,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
435,0.7540272614622057,0.766016713091922,0.7151990707805089,0.7303611904666103,3.95,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
436,0.7631660470879802,0.775766016713092,0.7263767771419498,0.7417289268606564,3.95,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
437,0.7496902106567535,0.7576601671309192,0.7098361599535421,0.7204024814917598,3.96,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
438,0.7630111524163569,0.7813370473537604,0.7266150982602575,0.7482637105454741,3.97,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
439,0.7438042131350682,0.7506963788300836,0.7024193236220622,0.7120884241275645,3.98,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
440,0.7633209417596035,0.7799442896935933,0.7281437374928366,0.7472422436361612,3.99,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
441,0.720724907063197,0.7158774373259053,0.6743424680444766,0.6711376546397538,4.0,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
442,0.7461276332094176,0.775766016713092,0.7096240452532074,0.7426752443069251,4.0,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
443,0.6900557620817844,0.6754874651810585,0.6377330426812418,0.6231556943149207,4.01,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,130,140,149,153,154,162,171,178,184
444,0.7312577447335812,0.7618384401114207,0.6937030166526814,0.7274307521195613,4.02,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
445,0.709727385377943,0.7047353760445683,0.660955014104988,0.6574882259890057,4.03,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,130,140,149,153,154,162,171,178,184
446,0.7647149938042132,0.7813370473537604,0.729140179110018,0.7487608094856022,4.04,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,126,129,140,149,153,154,162,171,178,184
447,0.7619268897149938,0.7827298050139275,0.7251784514416075,0.7498620989984033,4.05,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,126,129,140,149,153,154,162,171,178,184
448,0.7204151177199505,0.7172701949860725,0.6741509282384492,0.6728371368479649,4.06,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,91,107,109,126,130,140,149,153,154,162,171,178,184
449,0.7377633209417596,0.7646239554317549,0.7005711307003866,0.7300703843107943,4.06,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,126,129,140,149,153,154,162,171,178,184
450,0.6985749690210656,0.6838440111420613,0.6476347048028395,0.6329937671134169,4.07,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,126,130,140,149,153,154,162,171,178,184
451,0.7627013630731103,0.7813370473537604,0.7279855430081921,0.7489980049164559,4.08,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,126,129,140,149,153,154,162,171,178,184
452,0.7645600991325898,0.7729805013927576,0.7278196154811913,0.7383633457406973,4.09,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,126,129,140,149,153,154,162,171,178,184
453,0.7256815365551424,0.7200557103064067,0.6797387620102417,0.6754820503018788,4.1,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,126,129,139,149,153,154,162,171,178,184
454,0.7495353159851301,0.7799442896935933,0.7137841709860797,0.7477194589858431,4.11,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,126,129,139,149,153,154,162,171,178,184
455,0.7233581164807931,0.7103064066852368,0.6781074719894511,0.6650511022246344,4.11,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,126,129,139,149,153,154,162,171,178,184
456,0.7653345724907064,0.7855153203342619,0.729602888765307,0.7534890357330766,4.12,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,126,129,140,149,153,154,162,171,178,184
457,0.7633209417596035,0.7855153203342619,0.7267928164844546,0.7528984794715248,4.13,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,126,129,140,149,153,154,162,171,178,184
458,0.7235130111524164,0.713091922005571,0.6771469055877508,0.6669196349150229,4.14,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,126,129,140,149,153,154,162,171,178,184
459,0.7594485749690211,0.7841225626740947,0.7252189599029485,0.7527279029308709,4.15,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,126,129,140,149,153,154,162,171,178,184
460,0.7490706319702602,0.745125348189415,0.7091491086359247,0.7062600321027288,4.16,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,126,129,140,149,153,154,162,171,178,184
461,0.7619268897149938,0.7729805013927576,0.7240166363126479,0.7377953426265722,4.17,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,126,129,140,149,153,154,162,171,178,184
462,0.7642503097893433,0.7827298050139275,0.7287972273484666,0.7498984034833092,4.17,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
463,0.7300185873605948,0.7186629526462396,0.6857814123842938,0.6744955372071468,4.18,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
464,0.7676579925650557,0.7883008356545961,0.7338302202362529,0.7571193305737304,4.19,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
465,0.7594485749690211,0.7632311977715878,0.7216197538377986,0.7273267477135748,4.2,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
466,0.748451053283767,0.7562674094707521,0.7071267826342345,0.7177926511544336,4.21,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,91,107,109,127,129,140,149,153,154,162,171,178,184
467,0.769361833952912,0.7841225626740947,0.735356866065079,0.7522677440537803,4.21,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,91,107,109,127,129,140,149,153,154,162,171,178,184
468,0.7396220570012392,0.7381615598885793,0.6984738116101187,0.6982829145301821,4.22,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,91,107,109,127,129,140,149,153,154,162,171,178,184
469,0.7633209417596035,0.7855153203342619,0.7271570677122472,0.753197416175243,4.23,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
470,0.7496902106567535,0.754874651810585,0.7099590647049885,0.7174953556011116,4.24,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
471,0.7676579925650557,0.775766016713092,0.7308891263200439,0.7414973288340568,4.25,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
472,0.7715303593556382,0.7896935933147632,0.7374434709804396,0.7585350589419622,4.26,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
473,0.7439591078066915,0.7381615598885793,0.7034878966835127,0.6987038264685466,4.27,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
474,0.7623915737298637,0.786908077994429,0.7253014450328095,0.7544256541518102,4.27,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
475,0.7644052044609665,0.7688022284122563,0.726740865939931,0.7331566138821786,4.28,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
476,0.7723048327137546,0.775766016713092,0.737933776082373,0.7431623570815984,4.29,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,130,140,149,153,154,162,171,178,184
477,0.7662639405204461,0.7841225626740947,0.7301338964246558,0.7514699872485724,4.3,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
478,0.7518587360594795,0.7520891364902507,0.7122292453879103,0.714081173349083,4.31,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,130,140,149,153,154,162,171,178,184
479,0.7701363073110284,0.7855153203342619,0.7350707653351025,0.7531985179233069,4.32,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,130,140,149,153,154,162,171,178,184
480,0.76409541511772,0.7688022284122563,0.7266051812809362,0.7336509582379862,4.33,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,130,140,149,153,154,162,171,178,184
481,0.7682775712515489,0.7813370473537604,0.73394194817169,0.7502453766171039,4.33,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,130,140,149,153,154,162,171,178,184
482,0.7622366790582404,0.7799442896935933,0.7240616869132233,0.7458691756272402,4.34,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
483,0.7671933085501859,0.7715877437325905,0.7303100072148996,0.7363166922694517,4.35,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,130,140,149,153,154,162,171,178,184
484,0.7781908302354399,0.7883008356545961,0.7456050307343509,0.7579896930077435,4.36,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,130,140,149,153,154,162,171,178,184
485,0.7602230483271375,0.7688022284122563,0.7218610249705861,0.7332635093702864,4.37,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,130,140,149,153,154,162,171,178,184
486,0.7681226765799256,0.7688022284122563,0.7330986537248598,0.7348832657128621,4.38,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,130,140,149,153,154,162,171,178,184
487,0.7619268897149938,0.7715877437325905,0.7236877246180038,0.7362245469411528,4.39,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,126,129,140,149,153,154,162,171,178,184
488,0.7778810408921933,0.7841225626740947,0.7439492446714795,0.7518213666884466,4.39,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,91,107,109,126,129,140,149,153,154,162,171,178,184
489,0.7716852540272615,0.7785515320334262,0.7373580496386879,0.7467001258045836,4.4,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,91,107,109,126,130,140,149,153,154,162,171,178,184
490,0.7662639405204461,0.7883008356545961,0.7291353297957632,0.7558391351815725,4.41,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,126,129,140,149,153,154,162,171,178,184
491,0.762546468401487,0.7618384401114207,0.7249456418019233,0.7255112374999162,4.42,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
492,0.7856257744733581,0.7924791086350975,0.7537896661311,0.7623366900593369,4.43,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
493,0.7633209417596035,0.7701949860724234,0.7255928349477607,0.7349960854490549,4.44,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
494,0.7681226765799256,0.7701949860724234,0.7336993185225942,0.7369274224350035,4.44,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
495,0.7566604708798017,0.7590529247910863,0.7167842504595523,0.7210435657483701,4.45,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
496,0.7800495662949195,0.7883008356545961,0.7475156197086494,0.757209025018576,4.46,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
497,0.7538723667905824,0.7437325905292479,0.7156701979796161,0.7054687325827667,4.47,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
498,0.7678128872366791,0.7813370473537604,0.7329949012535346,0.7486627796791563,4.48,0.006561000000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
499,0.7369888475836431,0.7381615598885793,0.6932294392937242,0.6966406271069121,4.49,0.005904900000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
500,0.7772614622057001,0.7841225626740947,0.7454697901980681,0.7535792890577602,4.49,0.005904900000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
501,0.7571251548946716,0.7618384401114207,0.7179287734910211,0.7251929925086005,4.5,0.005904900000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
502,0.7732342007434945,0.775766016713092,0.7389371978221123,0.7432319570683512,4.51,0.005904900000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
503,0.7729244114002478,0.786908077994429,0.7387262157110623,0.7549897962597437,4.52,0.005904900000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
504,0.7433395291201983,0.7409470752089137,0.7005421351437873,0.6998665054543984,4.53,0.005904900000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
505,0.7780359355638166,0.786908077994429,0.7469227546131016,0.7571594996142547,4.54,0.005904900000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
506,0.7698265179677819,0.7674094707520891,0.7337328148584923,0.7320973338427474,4.54,0.005904900000000002,10,16,24,30,36,49,53,63,71,78,85,89,92,107,109,127,129,140,149,153,154,162,171,178,184
